split,specimen,qoi,time_h,parameter,method,index_type,value,ci_low,ci_high
70/30,C6,normalized_retention,422.8571428571429,k,sobol,total,0.04480991898856887,0.03868007461081661,0.05046205482928406
70/30,C6,normalized_retention,422.8571428571429,k,morris,mu_star,0.11278369859957689,,
70/30,C6,normalized_retention,422.8571428571429,k,morris,sigma,0.020565875718068588,,
70/30,C6,normalized_retention,422.8571428571429,alpha,sobol,first,0.9545693582795923,0.9487847045603809,0.9605124188832488
70/30,C6,normalized_retention,422.8571428571429,alpha,sobol,total,0.9538124800795225,0.8619897128848076,1.0236197475154905
70/30,C6,normalized_retention,422.8571428571429,alpha,morris,mu_star,0.5025611928394855,,
70/30,C6,normalized_retention,422.8571428571429,alpha,morris,sigma,0.043542240238022896,,
70/30,C6,normalized_retention,422.8571428571429,f_inf,sobol,first,0.012733425552414634,-0.06549052055197171,0.10409313359791303
70/30,C6,normalized_retention,422.8571428571429,f_inf,sobol,total,2.8039653864126038e-14,2.429384706805732e-14,3.2211597735228346e-14
70/30,C6,normalized_retention,422.8571428571429,f_inf,morris,mu_star,8.792177928623745e-08,,
70/30,C6,normalized_retention,422.8571428571429,f_inf,morris,sigma,3.3116874617934395e-08,,
70/30,C6,normalized_retention,434.2857142857143,k,sobol,first,0.054845270161521076,-0.012099138239996109,0.13714790451619188
70/30,C6,normalized_retention,434.2857142857143,k,sobol,total,0.04422120573689775,0.038168055247114384,0.049802407996497884
70/30,C6,normalized_retention,434.2857142857143,k,morris,mu_star,0.11296471822392933,,
70/30,C6,normalized_retention,434.2857142857143,k,morris,sigma,0.020110638802616387,,
70/30,C6,normalized_retention,434.2857142857143,alpha,sobol,first,0.9551808907770959,0.9494706043802625,0.961002210860804
70/30,C6,normalized_retention,434.2857142857143,alpha,sobol,total,0.9541834395101813,0.8625270914550907,1.023796175414261
70/30,C6,normalized_retention,434.2857142857143,alpha,morris,mu_star,0.5076201987773189,,
70/30,C6,normalized_retention,434.2857142857143,alpha,morris,sigma,0.04296855179742155,,
70/30,C6,normalized_retention,434.2857142857143,f_inf,sobol,first,0.012738176327544815,-0.0654409250440704,0.1040611525813246
70/30,C6,normalized_retention,434.2857142857143,f_inf,sobol,total,2.8172269239514557e-14,2.4412377071887406e-14,3.2355636239455936e-14
70/30,C6,normalized_retention,434.2857142857143,f_inf,morris,mu_star,8.901802640848278e-08,,
70/30,C6,normalized_retention,434.2857142857143,f_inf,morris,sigma,3.346499096910853e-08,,
70/30,C6,normalized_retention,445.7142857142857,k,sobol,first,0.05426040892348161,-0.012376608755949274,0.13655275446311527
70/30,C6,normalized_retention,445.7142857142857,k,sobol,total,0.04365502705057931,0.037676016835037386,0.04916748123821857
70/30,C6,normalized_retention,445.7142857142857,k,morris,mu_star,0.11310848400670889,,
70/30,C6,normalized_retention,445.7142857142857,k,morris,sigma,0.019665303361333646,,
70/30,C6,normalized_retention,445.7142857142857,alpha,sobol,first,0.9557689760687482,0.9501304626179953,0.9614729159601797
70/30,C6,normalized_retention,445.7142857142857,alpha,sobol,total,0.954538525467834,0.8630484360041749,1.0239627770970994
70/30,C6,normalized_retention,445.7142857142857,alpha,morris,mu_star,0.5124666103428412,,
70/30,C6,normalized_retention,445.7142857142857,alpha,morris,sigma,0.04236614105864257,,
70/30,C6,normalized_retention,445.7142857142857,f_inf,sobol,first,0.012743448792178924,-0.06539243656247685,0.10402867274814966
70/30,C6,normalized_retention,445.7142857142857,f_inf,sobol,total,2.8308899885111696e-14,2.4534642164174732e-14,3.2504192707798306e-14
70/30,C6,normalized_retention,445.7142857142857,f_inf,morris,mu_star,9.00878841150754e-08,,
70/30,C6,normalized_retention,445.7142857142857,f_inf,morris,sigma,3.379891381985578e-08,,
70/30,C6,normalized_retention,457.14285714285717,k,sobol,first,0.05369288243661463,-0.012637733247229343,0.13597378882493263
70/30,C6,normalized_retention,457.14285714285717,k,sobol,total,0.04311012264574872,0.03720284473110273,0.0485558855607048
70/30,C6,normalized_retention,457.14285714285717,k,morris,mu_star,0.1132174915255395,,
70/30,C6,normalized_retention,457.14285714285717,k,morris,sigma,0.01923223937418855,,
70/30,C6,normalized_retention,457.14285714285717,alpha,sobol,first,0.9563349214955981,0.950774730426979,0.9619256163882981
70/30,C6,normalized_retention,457.14285714285717,alpha,sobol,total,0.9548787708959624,0.8635682688031654,1.0241204338712757
70/30,C6,normalized_retention,457.14285714285717,alpha,morris,mu_star,0.5171091422173669,,
70/30,C6,normalized_retention,457.14285714285717,alpha,morris,sigma,0.04173766403614106,,
70/30,C6,normalized_retention,457.14285714285717,f_inf,sobol,first,0.01274918047016771,-0.06534494331350132,0.10399567733348679
70/30,C6,normalized_retention,457.14285714285717,f_inf,sobol,total,2.8449307246057044e-14,2.4660427231062867e-14,3.265699661828884e-14
70/30,C6,normalized_retention,457.14285714285717,f_inf,morris,mu_star,9.113233743057725e-08,,
70/30,C6,normalized_retention,457.14285714285717,f_inf,morris,sigma,3.41192100888533e-08,,
70/30,C6,normalized_retention,468.57142857142856,k,sobol,first,0.0531416877486407,-0.012883633824006122,0.13541009908586146
70/30,C6,normalized_retention,468.57142857142856,k,sobol,total,0.04258533265302834,0.036747512576441106,0.04798075978570862
70/30,C6,normalized_retention,468.57142857142856,k,morris,mu_star,0.11329406840155014,,
70/30,C6,normalized_retention,468.57142857142856,k,morris,sigma,0.01881372621923073,,
70/30,C6,normalized_retention,468.57142857142856,alpha,sobol,first,0.9568799311291128,0.9514070313285848,0.9623613074326006
70/30,C6,normalized_retention,468.57142857142856,alpha,sobol,total,0.9552051191210137,0.8640732185145306,1.0242699403860742
70/30,C6,normalized_retention,468.57142857142856,alpha,morris,mu_star,0.521556078554516,,
70/30,C6,normalized_retention,468.57142857142856,alpha,morris,sigma,0.04108565602149506,,
70/30,C6,normalized_retention,468.57142857142856,f_inf,sobol,first,0.012755314515609517,-0.0653617310739982,0.10396215220946825
70/30,C6,normalized_retention,468.57142857142856,f_inf,sobol,total,2.859327404176785e-14,2.478953636502102e-14,3.281380154678097e-14
70/30,C6,normalized_retention,468.57142857142856,f_inf,morris,mu_star,9.215231987491634e-08,,
70/30,C6,normalized_retention,468.57142857142856,f_inf,morris,sigma,3.442641979429468e-08,,
70/30,C6,normalized_retention,480.0,k,sobol,first,0.052605905395208596,-0.013115337147166438,0.13486085093903163
70/30,C6,normalized_retention,480.0,k,sobol,total,0.042079587102231426,0.03631621185972098,0.047429240324984016
70/30,C6,normalized_retention,480.0,k,morris,mu_star,0.11334038708109657,,
70/30,C6,normalized_retention,480.0,k,morris,sigma,0.018411950723803215,,
70/30,C6,normalized_retention,480.0,alpha,sobol,first,0.957405116523535,0.9520169441913728,0.9627986136094369
70/30,C6,normalized_retention,480.0,alpha,sobol,total,0.9555184336481347,0.8645641038357385,1.0244120145400697
70/30,C6,normalized_retention,480.0,alpha,morris,mu_star,0.525815299527318,,
70/30,C6,normalized_retention,480.0,alpha,morris,sigma,0.04041254213536516,,
70/30,C6,normalized_retention,480.0,f_inf,sobol,first,0.012761799118778283,-0.06543244243973802,0.1039280856165717
70/30,C6,normalized_retention,480.0,f_inf,sobol,total,2.8740601811159786e-14,2.492179059035694e-14,3.2974382401838946e-14
70/30,C6,normalized_retention,480.0,f_inf,morris,mu_star,9.314871704385607e-08,,
70/30,C6,normalized_retention,480.0,f_inf,morris,sigma,3.472105768607565e-08,,
70/30,C6,normalized_retention,491.42857142857144,k,sobol,first,0.052084690547149926,-0.013333784527608965,0.13432527647872441
70/30,C6,normalized_retention,491.42857142857144,k,sobol,total,0.04159189674985108,0.035947559024140034,0.04689736517899569
70/30,C6,normalized_retention,491.42857142857144,k,morris,mu_star,0.11335847638265646,,
70/30,C6,normalized_retention,491.42857142857144,k,morris,sigma,0.018029001849129804,,
70/30,C6,normalized_retention,491.42857142857144,alpha,sobol,first,0.957911506080851,0.9526056224999774,0.9632100668427118
70/30,C6,normalized_retention,491.42857142857144,alpha,sobol,total,0.9558195066519074,0.8650416793651259,1.0245473060153962
70/30,C6,normalized_retention,491.42857142857144,alpha,morris,mu_star,0.5298943058245352,,
70/30,C6,normalized_retention,491.42857142857144,alpha,morris,sigma,0.03972064744083949,,
70/30,C6,normalized_retention,491.42857142857144,f_inf,sobol,first,0.01276858696378036,-0.0654732050983597,0.10389346791957375
70/30,C6,normalized_retention,491.42857142857144,f_inf,sobol,total,2.889110893333224e-14,2.5057026086000317e-14,3.3138533192481156e-14
70/30,C6,normalized_retention,491.42857142857144,f_inf,morris,mu_star,9.412236998962432e-08,,
70/30,C6,normalized_retention,491.42857142857144,f_inf,morris,sigma,3.5003614637825963e-08,,
70/30,C6,normalized_retention,502.8571428571429,k,sobol,first,0.05157726530842888,-0.013539840671343681,0.13380266740020533
70/30,C6,normalized_retention,502.8571428571429,k,sobol,total,0.04112134504959111,0.03559272433362349,0.04638412920098703
70/30,C6,normalized_retention,502.8571428571429,k,morris,mu_star,0.11335023215372501,,
70/30,C6,normalized_retention,502.8571428571429,k,morris,sigma,0.017666862004415394,,
70/30,C6,normalized_retention,502.8571428571429,alpha,sobol,first,0.9584000532579421,0.9531741353300172,0.9635917588877104
70/30,C6,normalized_retention,502.8571428571429,alpha,sobol,total,0.9561090664118095,0.8655066421444066,1.0246764037631915
70/30,C6,normalized_retention,502.8571428571429,alpha,morris,mu_star,0.5338002412855827,,
70/30,C6,normalized_retention,502.8571428571429,alpha,morris,sigma,0.039012206771332526,,
70/30,C6,normalized_retention,502.8571428571429,f_inf,sobol,first,0.0127756347967668,-0.06529624528114422,0.10385829142516463
70/30,C6,normalized_retention,502.8571428571429,f_inf,sobol,total,2.9044628752363506e-14,2.5195092526196842e-14,3.330606487139874e-14
70/30,C6,normalized_retention,502.8571428571429,f_inf,morris,mu_star,9.507407814357549e-08,,
70/30,C6,normalized_retention,502.8571428571429,f_inf,morris,sigma,3.5274559204411925e-08,,
70/30,C6,normalized_retention,514.2857142857143,k,sobol,first,0.051082911970451006,-0.013734301379563676,0.13353671392479058
70/30,C6,normalized_retention,514.2857142857143,k,sobol,total,0.040667081110090694,0.03520675847857303,0.04588764930483889
70/30,C6,normalized_retention,514.2857142857143,k,morris,mu_star,0.11331742689629384,,
70/30,C6,normalized_retention,514.2857142857143,k,morris,sigma,0.017327395062725563,,
70/30,C6,normalized_retention,514.2857142857143,alpha,sobol,first,0.9588716437791764,0.9537234755079129,0.9640136737414967
70/30,C6,normalized_retention,514.2857142857143,alpha,sobol,total,0.9563877837980042,0.8659596373401749,1.0247998424901434
70/30,C6,normalized_retention,514.2857142857143,alpha,morris,mu_star,0.5375399138518178,,
70/30,C6,normalized_retention,514.2857142857143,alpha,morris,sigma,0.03828937422353906,,
70/30,C6,normalized_retention,514.2857142857143,f_inf,sobol,first,0.012782903000492452,-0.06513304630286876,0.10382255017076145
70/30,C6,normalized_retention,514.2857142857143,f_inf,sobol,total,2.920100806693477e-14,2.5335851671395157e-14,3.347680367543269e-14
70/30,C6,normalized_retention,514.2857142857143,f_inf,morris,mu_star,9.600460212227935e-08,,
70/30,C6,normalized_retention,514.2857142857143,f_inf,morris,sigma,3.553433857577363e-08,,
70/30,C6,normalized_retention,525.7142857142858,k,sobol,first,0.050600967058330726,-0.013917900323047742,0.13328452423402087
70/30,C6,normalized_retention,525.7142857142858,k,sobol,total,0.040228313487234935,0.034816632163771837,0.04540786272317853
70/30,C6,normalized_retention,525.7142857142858,k,morris,mu_star,0.11326171863402786,,
70/30,C6,normalized_retention,525.7142857142858,k,morris,sigma,0.01701233126012544,,
70/30,C6,normalized_retention,525.7142857142858,alpha,sobol,first,0.9593271019861856,0.9542545667997674,0.964448256630793
70/30,C6,normalized_retention,525.7142857142858,alpha,sobol,total,0.9566562779745923,0.8664012632769174,1.0249181083461072
70/30,C6,normalized_retention,525.7142857142858,alpha,morris,mu_star,0.5411198150216269,,
70/30,C6,normalized_retention,525.7142857142858,alpha,morris,sigma,0.037554232488375,,
70/30,C6,normalized_retention,525.7142857142858,f_inf,sobol,first,0.012790355255070218,-0.06509622603450138,0.10378623975578255
70/30,C6,normalized_retention,525.7142857142858,f_inf,sobol,total,2.936010571396908e-14,2.547917610293793e-14,3.365058947325116e-14
70/30,C6,normalized_retention,525.7142857142858,f_inf,morris,mu_star,9.691466622135935e-08,,
70/30,C6,normalized_retention,525.7142857142858,f_inf,morris,sigma,3.57833800070146e-08,,
70/30,C6,normalized_retention,537.1428571428571,k,sobol,first,0.05013081608979353,-0.014091315026327182,0.13303900687028522
70/30,C6,normalized_retention,537.1428571428571,k,sobol,total,0.03980430469903907,0.034439758336516746,0.044877462901554616
70/30,C6,normalized_retention,537.1428571428571,k,morris,mu_star,0.11318465902604942,,
70/30,C6,normalized_retention,537.1428571428571,k,morris,sigma,0.01672324956635814,,
70/30,C6,normalized_retention,537.1428571428571,alpha,sobol,first,0.959767196453098,0.954768270263683,0.964868197191746
70/30,C6,normalized_retention,537.1428571428571,alpha,sobol,total,0.9569151214370344,0.8668320758637464,1.025031643966181
70/30,C6,normalized_retention,537.1428571428571,alpha,morris,mu_star,0.5445461378385038,,
70/30,C6,normalized_retention,537.1428571428571,alpha,morris,sigma,0.03680880193188239,,
70/30,C6,normalized_retention,537.1428571428571,f_inf,sobol,first,0.01279795821864127,-0.065059850587155,0.10374935718936237
70/30,C6,normalized_retention,537.1428571428571,f_inf,sobol,total,2.9521791386913406e-14,2.562494818342183e-14,3.3827274442478264e-14
70/30,C6,normalized_retention,537.1428571428571,f_inf,morris,mu_star,9.780496080108448e-08,,
70/30,C6,normalized_retention,537.1428571428571,f_inf,morris,sigma,3.6022091698380864e-08,,
70/30,C6,normalized_retention,548.5714285714286,k,sobol,first,0.04967188895559693,-0.014255172140731435,0.13279977531183185
70/30,C6,normalized_retention,548.5714285714286,k,sobol,total,0.03939436636426457,0.03407551931106535,0.04436783660890929
70/30,C6,normalized_retention,548.5714285714286,k,morris,mu_star,0.11308770084425941,,
70/30,C6,normalized_retention,548.5714285714286,k,morris,sigma,0.016461558205185144,,
70/30,C6,normalized_retention,548.5714285714286,alpha,sobol,first,0.9601926449748297,0.9552653898873362,0.9652741703415153
70/30,C6,normalized_retention,548.5714285714286,alpha,sobol,total,0.9571648444185762,0.8672525924870034,1.025140852816806
70/30,C6,normalized_retention,548.5714285714286,alpha,morris,mu_star,0.547824793699307,,
70/30,C6,normalized_retention,548.5714285714286,alpha,morris,sigma,0.0360550496181658,,
70/30,C6,normalized_retention,548.5714285714286,f_inf,sobol,first,0.012805681245608214,-0.06502386515163328,0.10371190074861279
70/30,C6,normalized_retention,548.5714285714286,f_inf,sobol,total,2.968594456607962e-14,2.5773059075999805e-14,3.400672188542231e-14
70/30,C6,normalized_retention,548.5714285714286,f_inf,morris,mu_star,9.867614418068716e-08,,
70/30,C6,normalized_retention,548.5714285714286,f_inf,morris,sigma,3.6250864070686965e-08,,
70/30,C6,normalized_retention,560.0,k,sobol,first,0.04922365581059773,-0.014410052126377462,0.1325664736081209
70/30,C6,normalized_retention,560.0,k,sobol,total,0.038997854881406994,0.03372333754220159,0.04391957578472219
70/30,C6,normalized_retention,560.0,k,morris,mu_star,0.11297220481727925,,
70/30,C6,normalized_retention,560.0,k,morris,sigma,0.01622847427019314,,
70/30,C6,normalized_retention,560.0,alpha,sobol,first,0.9606041189965182,0.9557466775970153,0.9656464746108443
70/30,C6,normalized_retention,560.0,alpha,sobol,total,0.9574059388618988,0.8676632955366065,1.0252461031535258
70/30,C6,normalized_retention,560.0,alpha,morris,mu_star,0.5509614279163186,,
70/30,C6,normalized_retention,560.0,alpha,morris,sigma,0.035294898183542665,,
70/30,C6,normalized_retention,560.0,f_inf,sobol,first,0.012813496142384473,-0.06498821972455072,0.10367386985108824
70/30,C6,normalized_retention,560.0,f_inf,sobol,total,2.985245358667837e-14,2.5923407873413113e-14,3.4188805127575764e-14
